,store_name,product_ref,año,semana_num,EMA,demanda_ajustada,producto_costo_unitario
1836481,SUCURSAL NORTE,DAR02047025,2025.0,36,0.204626,1.0,30410.6
1837222,SUCURSAL NORTE,DAR02122025,2025.0,36,0.200882,1.0,87994.63
1837735,SUCURSAL NORTE,DAR02140025,2025.0,36,0.252429,1.0,48156.2
1838419,SUCURSAL NORTE,DAR02227025,2025.0,36,0.2,1.0,89761.45
1838704,SUCURSAL NORTE,DAR02265025,2025.0,36,0.632292,1.0,42286.93
1838761,SUCURSAL NORTE,DAR02270025,2025.0,36,0.200687,1.0,50090.44
1840072,SUCURSAL NORTE,DAR02523025,2025.0,36,0.453582,1.0,69096.74
1840357,SUCURSAL NORTE,DAR02543025,2025.0,36,0.0,0.0,47985.35
1841155,SUCURSAL NORTE,DAR02695025,2025.0,36,0.211501,1.0,33710.44
1841212,SUCURSAL NORTE,DAR02708025,2025.0,36,0.712462,2.0,37002.06
1841497,SUCURSAL NORTE,DAR02789025,2025.0,36,0.20019,1.0,30162.55
1841554,SUCURSAL NORTE,DAR02804025,2025.0,36,4.643041,14.0,37194.96
1842352,SUCURSAL NORTE,DAR02986025,2025.0,36,0.605761,1.0,13535.16
1842751,SUCURSAL NORTE,DAR03066025,2025.0,36,2.001048,3.0,19283.91
1843264,SUCURSAL NORTE,DAR03113025,2025.0,36,0.300874,1.0,25398.04
1843834,SUCURSAL NORTE,DAR03349025,2025.0,36,0.09216,0.0512,29795.42
1844860,SUCURSAL NORTE,DAR04543025,2025.0,36,0.0,0.0,35375.45
1845202,SUCURSAL NORTE,DAR08034025,2025.0,36,0.241373,1.0,40471.43
1847596,SUCURSAL NORTE,DAR12523025,2025.0,36,0.617925,2.0,96676.78
1850503,SUCURSAL NORTE,DAX02570025,2025.0,36,0.0,0.0,56632.0
1852669,SUCURSAL NORTE,DCE00047137,2025.0,36,0.228896,1.0,20361.88
1854265,SUCURSAL NORTE,DCE00390137,2025.0,36,1.105929,2.392183,31858.76
1854322,SUCURSAL NORTE,DCE00390189,2025.0,36,0.241836,1.0,8149.85
1855861,SUCURSAL NORTE,DCE00479189,2025.0,36,0.213747,1.0,6391.47
1859794,SUCURSAL NORTE,DCE00580189,2025.0,36,6.518108,25.0,6436.7
1860421,SUCURSAL NORTE,DCE00609189,2025.0,36,0.002654,0.0,9143.13
1860706,SUCURSAL NORTE,DCE00622122,2025.0,36,0.0,0.0,17395.65
1860820,SUCURSAL NORTE,DCE00622189,2025.0,36,0.0,0.0,6861.76
1861789,SUCURSAL NORTE,DCE00662189,2025.0,36,5.008534,5.0,4345.67
1862530,SUCURSAL NORTE,DCE00753138,2025.0,36,0.0,0.0,44131.94
1863157,SUCURSAL NORTE,DCE00797189,2025.0,36,1.34071,5.0,6346.11
1863727,SUCURSAL NORTE,DCE00833189,2025.0,36,6.430318,14.0,6048.61
1863841,SUCURSAL NORTE,DCE00843189,2025.0,36,3.554587,2.86366,8977.92
1864012,SUCURSAL NORTE,DCE00844189,2025.0,36,3.991,12.0,6900.01
1864867,SUCURSAL NORTE,DCE00905189,2025.0,36,2.941536,9.0,5156.86
1865038,SUCURSAL NORTE,DCE00906189,2025.0,36,1.04365,2.0,5849.51
1866235,SUCURSAL NORTE,DCE00990189,2025.0,36,0.596026,2.0,9412.26
1866406,SUCURSAL NORTE,DCE01002137,2025.0,36,0.447948,0.24886,25822.25
1867603,SUCURSAL NORTE,DCE10128138,2025.0,36,0.87584,1.0,32255.81
1868743,SUCURSAL NORTE,DCE30128137,2025.0,36,0.062509,0.034727,20508.34
1868800,SUCURSAL NORTE,DCE30930138,2025.0,36,1.267314,6.0,61143.43
1870852,SUCURSAL NORTE,DCS00271137,2025.0,36,0.203087,1.001715,63973.93
1872049,SUCURSAL NORTE,DCS00342189,2025.0,36,2.582714,8.0,9595.17
1873132,SUCURSAL NORTE,DCS00518136,2025.0,36,0.0,0.0,11438.66
1874215,SUCURSAL NORTE,DCS00679189,2025.0,36,1.07941,4.0,18203.44
1874614,SUCURSAL NORTE,DCS00727189,2025.0,36,0.306149,1.0,19836.0
1875013,SUCURSAL NORTE,DCS00744136,2025.0,36,0.489872,1.16104,20078.84
1875412,SUCURSAL NORTE,DCS00767189,2025.0,36,0.2,1.0,34054.0
1875526,SUCURSAL NORTE,DCS00923139,2025.0,36,0.282938,1.0,17500.06
1875583,SUCURSAL NORTE,DCS00924139,2025.0,36,0.279022,1.0,17500.36
1880200,SUCURSAL NORTE,DCX00386138,2025.0,36,0.041548,0.023082,222404.2
1881910,SUCURSAL NORTE,DCX20225137,2025.0,36,0.002337,0.001298,206841.26
1883107,SUCURSAL NORTE,DHE00317137,2025.0,36,0.201682,1.0,7918.84
1885444,SUCURSAL NORTE,DLE00228189,2025.0,36,0.0,0.0,19227.0
1889263,SUCURSAL NORTE,DLE00963139,2025.0,36,0.0,0.0,6602.4
1889662,SUCURSAL NORTE,DLE01034189,2025.0,36,0.0,0.0,14933.0
1890574,SUCURSAL NORTE,DLS00052189,2025.0,36,3.574495,10.0,4586.1
1891201,SUCURSAL NORTE,DLS00117189,2025.0,36,0.888718,1.0,8383.07
1892398,SUCURSAL NORTE,DLS00232189,2025.0,36,3.851565,6.0,4090.17
1892455,SUCURSAL NORTE,DLS00241189,2025.0,36,0.229257,1.016254,3661.45
1892797,SUCURSAL NORTE,DLS00264189,2025.0,36,2.987146,13.0,15407.84
1892854,SUCURSAL NORTE,DLS00268189,2025.0,36,4.175408,9.0,7749.28
1892968,SUCURSAL NORTE,DLS00278189,2025.0,36,0.01827,0.0,6794.65
1893196,SUCURSAL NORTE,DLS00295189,2025.0,36,2.732882,3.0,14548.17
1893766,SUCURSAL NORTE,DLS00532189,2025.0,36,1.126489,3.0,9616.44
1897642,SUCURSAL VALLADOLID,ALB15W40131,2025.0,36,1.601643,2.0,339158.35
1897756,SUCURSAL VALLADOLID,ALG10W30030,2025.0,36,0.471108,1.0,118284.15
1898098,SUCURSAL VALLADOLID,ALG15W40131,2025.0,36,30.923526,22.0,15388.99
1898269,SUCURSAL VALLADOLID,ALG20W50051,2025.0,36,0.796789,2.0,70347.59
1899010,SUCURSAL VALLADOLID,ALQ20W50116,2025.0,36,0.252782,1.0,23399.81
1903456,SUCURSAL VALLADOLID,BAB04926125,2025.0,36,0.0,0.0,113245.41
1907446,SUCURSAL VALLADOLID,BAB09144125,2025.0,36,0.0,0.0,60835.0
1918390,SUCURSAL VALLADOLID,BAE02587125,2025.0,36,0.0,0.0,71833.77
1925230,SUCURSAL VALLADOLID,BAE08142125,2025.0,36,0.441701,2.0,154902.79
1926712,SUCURSAL VALLADOLID,BAE09142125,2025.0,36,0.446277,2.02571,67005.62
1928080,SUCURSAL VALLADOLID,BAP02988125,2025.0,36,0.729747,0.0,158844.4
1928365,SUCURSAL VALLADOLID,BAP08050125,2025.0,36,0.408763,1.0,396473.98
1932811,SUCURSAL VALLADOLID,BCE00046125,2025.0,36,2.364178,4.0,14565.6
1934920,SUCURSAL VALLADOLID,BCE00600125,2025.0,36,0.0,0.0,8590.02
1934977,SUCURSAL VALLADOLID,BCE00601125,2025.0,36,5.51522,12.0,8531.76
1935319,SUCURSAL VALLADOLID,BCE00633125,2025.0,36,1.57919,2.0,39833.61
1935490,SUCURSAL VALLADOLID,BCE00654125,2025.0,36,1.045713,4.0,56104.83
1936060,SUCURSAL VALLADOLID,BCE00737125,2025.0,36,1.183076,1.546154,30806.31
1936117,SUCURSAL VALLADOLID,BCE00738125,2025.0,36,0.454952,2.0,39516.91
1936345,SUCURSAL VALLADOLID,BCE00764125,2025.0,36,1.936001,2.0,44995.0
1936573,SUCURSAL VALLADOLID,BCE00781125,2025.0,36,0.845894,4.0,59676.36
1936687,SUCURSAL VALLADOLID,BCE00790125,2025.0,36,0.617193,3.0,68351.72
1938397,SUCURSAL VALLADOLID,BCE00961125,2025.0,36,0.122727,0.068182,61250.36
1938796,SUCURSAL VALLADOLID,BCE00998125,2025.0,36,0.402843,2.0,315068.37
1939423,SUCURSAL VALLADOLID,BCE10551125,2025.0,36,1.317965,6.0,26526.15
1940335,SUCURSAL VALLADOLID,BCE30551125,2025.0,36,0.057274,0.031819,24728.74
1940620,SUCURSAL VALLADOLID,BCS00007125,2025.0,36,3.452817,12.0,16846.67
1940734,SUCURSAL VALLADOLID,BCS00014125,2025.0,36,6.80039,18.0,25581.4
1940791,SUCURSAL VALLADOLID,BCS00015125,2025.0,36,0.296782,1.0,23077.63
1941019,SUCURSAL VALLADOLID,BCS00025125,2025.0,36,9.408643,12.0,31058.67
1941190,SUCURSAL VALLADOLID,BCS00028125,2025.0,36,2.889817,14.0,23370.85
1941304,SUCURSAL VALLADOLID,BCS00031125,2025.0,36,0.719354,3.0,33048.58
1941418,SUCURSAL VALLADOLID,BCS00034125,2025.0,36,0.41699,2.0,38759.83
1941475,SUCURSAL VALLADOLID,BCS00035125,2025.0,36,28.15438,53.0,20638.72
1941532,SUCURSAL VALLADOLID,BCS00055125,2025.0,36,1.514882,3.0,36094.75
1941589,SUCURSAL VALLADOLID,BCS00060125,2025.0,36,13.841724,22.0,30502.12
1941703,SUCURSAL VALLADOLID,BCS00062125,2025.0,36,2.142218,7.0,25562.27
1941760,SUCURSAL VALLADOLID,BCS00063125,2025.0,36,1.525297,1.0,19306.08
1941931,SUCURSAL VALLADOLID,BCS00076125,2025.0,36,3.51729,15.0,22992.87
1942330,SUCURSAL VALLADOLID,BCS00091125,2025.0,36,6.350214,15.0,20372.33
1942444,SUCURSAL VALLADOLID,BCS00114125,2025.0,36,0.626677,3.0,51500.78
1942786,SUCURSAL VALLADOLID,BCS00134125,2025.0,36,0.855962,2.0,29936.66
1942843,SUCURSAL VALLADOLID,BCS00161125,2025.0,36,5.866016,5.0,30628.77
1942957,SUCURSAL VALLADOLID,BCS00163125,2025.0,36,7.421367,7.0,35375.31
1943185,SUCURSAL VALLADOLID,BCS00180125,2025.0,36,9.340678,10.0,40354.56
1943242,SUCURSAL VALLADOLID,BCS00191125,2025.0,36,3.267946,3.0,65440.64
1943983,SUCURSAL VALLADOLID,BCS00242125,2025.0,36,2.883617,2.0,40493.61
1944040,SUCURSAL VALLADOLID,BCS00243125,2025.0,36,0.776334,2.0,36750.29
1944097,SUCURSAL VALLADOLID,BCS00249125,2025.0,36,19.408381,24.0,27520.25
1944154,SUCURSAL VALLADOLID,BCS00252125,2025.0,36,4.393832,8.0,30986.05
1944211,SUCURSAL VALLADOLID,BCS00253125,2025.0,36,0.42767,2.0,42453.6
1944268,SUCURSAL VALLADOLID,BCS00257125,2025.0,36,0.2,1.0,48740.6
1944325,SUCURSAL VALLADOLID,BCS00263125,2025.0,36,1.38829,1.0,20632.25
1944553,SUCURSAL VALLADOLID,BCS00273125,2025.0,36,0.441936,1.134409,46034.26
1944724,SUCURSAL VALLADOLID,BCS00284125,2025.0,36,2.213558,2.0,70186.15
1944895,SUCURSAL VALLADOLID,BCS00298125,2025.0,36,0.0,0.0,37790.26
1945522,SUCURSAL VALLADOLID,BCS00318125,2025.0,36,5.785442,25.0,31437.08
1945579,SUCURSAL VALLADOLID,BCS00321125,2025.0,36,1.47997,3.0,52803.41
1945693,SUCURSAL VALLADOLID,BCS00332125,2025.0,36,0.317767,1.0,37287.23
1945864,SUCURSAL VALLADOLID,BCS00338125,2025.0,36,5.476002,18.0,31511.75
1945921,SUCURSAL VALLADOLID,BCS00339125,2025.0,36,0.208868,1.0,49681.14
1946434,SUCURSAL VALLADOLID,BCS00363125,2025.0,36,0.787155,1.326198,53680.97
1946719,SUCURSAL VALLADOLID,BCS00384125,2025.0,36,1.653203,3.0,28589.79
1947745,SUCURSAL VALLADOLID,BCS00444125,2025.0,36,5.207639,24.0,44093.79
1947859,SUCURSAL VALLADOLID,BCS00461125,2025.0,36,0.304858,1.0,50509.66
1948258,SUCURSAL VALLADOLID,BCS00483125,2025.0,36,2.810258,12.0,42409.28
1948543,SUCURSAL VALLADOLID,BCS00500125,2025.0,36,0.871151,2.0,49073.42
1949797,SUCURSAL VALLADOLID,BCS00557125,2025.0,36,0.716016,1.0,65887.21
1950937,SUCURSAL VALLADOLID,BCS00602125,2025.0,36,0.8,4.0,85182.32
1952647,SUCURSAL VALLADOLID,BCS00700125,2025.0,36,1.661447,8.0,31689.46
1954300,SUCURSAL VALLADOLID,BCS10014125,2025.0,36,2.183364,1.0,20835.49
1954471,SUCURSAL VALLADOLID,BCS10060125,2025.0,36,1.171987,4.0,30051.57
1954642,SUCURSAL VALLADOLID,BCS10076125,2025.0,36,0.602772,3.0,23626.76
1955155,SUCURSAL VALLADOLID,BCS10191125,2025.0,36,0.0,0.0,79318.0
1955326,SUCURSAL VALLADOLID,BCS10208125,2025.0,36,2.743131,6.0,45050.97
1955611,SUCURSAL VALLADOLID,BCS10310125,2025.0,36,2.026785,5.0,97883.84
1956352,SUCURSAL VALLADOLID,BCS10416125,2025.0,36,1.387515,6.0,41938.74
1956523,SUCURSAL VALLADOLID,BCS10450125,2025.0,36,0.504338,2.0,79244.01
1956979,SUCURSAL VALLADOLID,BCS10661125,2025.0,36,2.464567,11.0,53934.26
1957663,SUCURSAL VALLADOLID,BCS60377125,2025.0,36,2.629246,6.0,81697.58
1959202,SUCURSAL VALLADOLID,BHE00009125,2025.0,36,1.041421,5.0,25626.56
1960000,SUCURSAL VALLADOLID,BHE00115125,2025.0,36,0.202348,0.112416,20465.0
1960171,SUCURSAL VALLADOLID,BHE00137125,2025.0,36,1.603762,6.0,36153.59
1963705,SUCURSAL VALLADOLID,BHE00676125,2025.0,36,1.622469,7.0,31784.06
1971970,SUCURSAL VALLADOLID,BHS00142125,2025.0,36,0.6,3.0,44639.31
1972141,SUCURSAL VALLADOLID,BHS00152125,2025.0,36,0.903988,3.0,32572.69
1972198,SUCURSAL VALLADOLID,BHS00153125,2025.0,36,0.92861,4.0,91967.84
1972825,SUCURSAL VALLADOLID,BHS00260125,2025.0,36,3.775853,12.0,45384.06
1973338,SUCURSAL VALLADOLID,BHS00325125,2025.0,36,0.659812,3.0,89180.05
1973509,SUCURSAL VALLADOLID,BHS00330125,2025.0,36,2.06987,6.0,43434.77
1974193,SUCURSAL VALLADOLID,BHS00398125,2025.0,36,3.059664,12.0,74345.74
1974934,SUCURSAL VALLADOLID,BHS00454125,2025.0,36,0.603515,3.0,124150.28
1975561,SUCURSAL VALLADOLID,BHS00504125,2025.0,36,1.76,4.0,26643.13
1976017,SUCURSAL VALLADOLID,BHS00530125,2025.0,36,0.400757,2.0,108629.65
1976416,SUCURSAL VALLADOLID,BHS00581125,2025.0,36,0.6,3.0,136960.77
1977100,SUCURSAL VALLADOLID,BHS00616125,2025.0,36,0.401028,2.0,59492.41
1977784,SUCURSAL VALLADOLID,BHS00674125,2025.0,36,0.605977,3.00332,52907.94
1978696,SUCURSAL VALLADOLID,BHS10097125,2025.0,36,0.6,3.0,94660.13
1980634,SUCURSAL VALLADOLID,BLE00100125,2025.0,36,0.639194,2.0,36291.55
1981717,SUCURSAL VALLADOLID,BLE00618125,2025.0,36,0.2,1.0,48044.5
1982116,SUCURSAL VALLADOLID,BLE00709125,2025.0,36,0.693361,2.0,78142.15
1984396,SUCURSAL VALLADOLID,BLS00001125,2025.0,36,28.751491,106.0,16075.29
1984738,SUCURSAL VALLADOLID,BLS00009125,2025.0,36,0.367947,1.0,25809.95
1984795,SUCURSAL VALLADOLID,BLS00018125,2025.0,36,0.425786,1.0,30438.69
1984852,SUCURSAL VALLADOLID,BLS00021125,2025.0,36,2.592287,1.0,29092.05
1985194,SUCURSAL VALLADOLID,BLS00036125,2025.0,36,0.000348,0.000194,15579.69
1985251,SUCURSAL VALLADOLID,BLS00037125,2025.0,36,15.963039,25.0,32797.97
1985536,SUCURSAL VALLADOLID,BLS00043125,2025.0,36,0.102991,0.057217,12367.52
1985707,SUCURSAL VALLADOLID,BLS00046125,2025.0,36,4.079302,13.0,16055.84
1985821,SUCURSAL VALLADOLID,BLS00049125,2025.0,36,1.521189,6.0,18510.51
1985935,SUCURSAL VALLADOLID,BLS00052125,2025.0,36,0.986869,3.0,15202.56
1986049,SUCURSAL VALLADOLID,BLS00054125,2025.0,36,3.315722,2.0,45923.23
1986448,SUCURSAL VALLADOLID,BLS00077125,2025.0,36,3.013943,3.0,55892.34
1986847,SUCURSAL VALLADOLID,BLS00102125,2025.0,36,8.231326,36.0,29249.56
1987018,SUCURSAL VALLADOLID,BLS00109125,2025.0,36,6.146798,14.0,21904.37
1987075,SUCURSAL VALLADOLID,BLS00111125,2025.0,36,6.905383,12.0,23312.59
1987588,SUCURSAL VALLADOLID,BLS00141125,2025.0,36,4.386621,6.0,83157.51
1988386,SUCURSAL VALLADOLID,BLS00177125,2025.0,36,13.474146,28.0,31215.6
1988785,SUCURSAL VALLADOLID,BLS00202125,2025.0,36,1.451723,2.0,63012.98
1988899,SUCURSAL VALLADOLID,BLS00205125,2025.0,36,2.602763,6.0,39997.77
1990267,SUCURSAL VALLADOLID,BLS00267125,2025.0,36,0.526314,1.0,34460.5
1990552,SUCURSAL VALLADOLID,BLS00286125,2025.0,36,5.04633,5.0,87305.53
1990609,SUCURSAL VALLADOLID,BLS00289125,2025.0,36,1.238082,2.0,111029.63
1990837,SUCURSAL VALLADOLID,BLS00297125,2025.0,36,0.91857,3.0,44908.06
1990951,SUCURSAL VALLADOLID,BLS00311125,2025.0,36,2.047364,1.0,39912.01
1991008,SUCURSAL VALLADOLID,BLS00320125,2025.0,36,1.507357,4.0,58205.33
1992490,SUCURSAL VALLADOLID,BLS00457125,2025.0,36,1.470481,1.0,12382.89
1992547,SUCURSAL VALLADOLID,BLS00458125,2025.0,36,2.759143,13.088413,15035.42
1993915,SUCURSAL VALLADOLID,BLS00542125,2025.0,36,1.203065,6.0,36741.19
1994827,SUCURSAL VALLADOLID,BLS00588125,2025.0,36,0.586548,1.214749,38172.59
1995568,SUCURSAL VALLADOLID,BLS00631125,2025.0,36,0.0,0.0,6711.97
1997278,SUCURSAL VALLADOLID,BLS10018125,2025.0,36,5.610892,8.0,32067.65
1997392,SUCURSAL VALLADOLID,BLS10023125,2025.0,36,1.8818,1.0,21131.09
1997620,SUCURSAL VALLADOLID,BLS10045125,2025.0,36,7.65498,5.0,18718.01
1997791,SUCURSAL VALLADOLID,BLS10050125,2025.0,36,3.455544,6.0,14670.17
1997905,SUCURSAL VALLADOLID,BLS10077125,2025.0,36,0.502609,1.0,58669.67
1998589,SUCURSAL VALLADOLID,BLS10286125,2025.0,36,3.996126,3.0,94550.23
1999444,SUCURSAL VALLADOLID,BSS00487125,2025.0,36,0.10368,0.0576,169002.54
2000014,SUCURSAL VALLADOLID,BWS00078125,2025.0,36,1.509874,1.0,27840.29
2000185,SUCURSAL VALLADOLID,BWS00303125,2025.0,36,7.281416,1.0,61456.11
2000527,SUCURSAL VALLADOLID,BWS10081125,2025.0,36,0.0,0.0,18563.33
2000584,SUCURSAL VALLADOLID,BWS10084125,2025.0,36,0.508279,1.0,29046.67
2000641,SUCURSAL VALLADOLID,BWS10122125,2025.0,36,0.0,0.0,58041.0
2000983,SUCURSAL VALLADOLID,BWS40078125,2025.0,36,1.426099,1.0,22349.73
2002465,SUCURSAL VALLADOLID,DAB02547025,2025.0,36,9.526741,12.0,21847.84
2002579,SUCURSAL VALLADOLID,DAB02570025,2025.0,36,4.170226,2.0,13507.71
2002864,SUCURSAL VALLADOLID,DAB02640025,2025.0,36,0.0,0.0,25333.62
2003092,SUCURSAL VALLADOLID,DAB02666025,2025.0,36,3.174121,1.0,11371.65
2003434,SUCURSAL VALLADOLID,DAB02702025,2025.0,36,3.204625,4.0,37347.94
2003662,SUCURSAL VALLADOLID,DAB02738025,2025.0,36,7.081874,2.0,6922.56
2003833,SUCURSAL VALLADOLID,DAB02772025,2025.0,36,1.388673,1.0,10680.97
2003947,SUCURSAL VALLADOLID,DAB02783025,2025.0,36,2.882827,3.0,25921.71
2004004,SUCURSAL VALLADOLID,DAB02788025,2025.0,36,4.588072,1.0,21285.17
2004346,SUCURSAL VALLADOLID,DAB02852025,2025.0,36,0.0,0.0,14416.91
2004403,SUCURSAL VALLADOLID,DAB02856025,2025.0,36,0.930088,1.0,26249.95
2004460,SUCURSAL VALLADOLID,DAB02859025,2025.0,36,0.265536,1.0,21609.65
2005429,SUCURSAL VALLADOLID,DAB02926025,2025.0,36,3.264829,5.0,38199.0
2005600,SUCURSAL VALLADOLID,DAB02937025,2025.0,36,4.595271,2.0,31327.41
2005714,SUCURSAL VALLADOLID,DAB02957025,2025.0,36,14.462837,12.0,34721.11
2006284,SUCURSAL VALLADOLID,DAB02976025,2025.0,36,1.85404,2.0,46162.66
2006455,SUCURSAL VALLADOLID,DAB02982025,2025.0,36,4.314486,4.0,48785.61
2006626,SUCURSAL VALLADOLID,DAB02995025,2025.0,36,0.609517,1.0,16351.45
2007196,SUCURSAL VALLADOLID,DAB04570025,2025.0,36,3.176327,7.09796,8840.52
2007481,SUCURSAL VALLADOLID,DAB04640025,2025.0,36,0.0,0.0,16642.34
2007652,SUCURSAL VALLADOLID,DAB04666025,2025.0,36,1.32432,1.0,8104.21
2007937,SUCURSAL VALLADOLID,DAB04702025,2025.0,36,1.088119,2.0,16161.0
2008222,SUCURSAL VALLADOLID,DAB04783025,2025.0,36,0.992751,1.440417,11951.86
2008279,SUCURSAL VALLADOLID,DAB04788025,2025.0,36,1.508933,1.0,11364.7
2008393,SUCURSAL VALLADOLID,DAB04805025,2025.0,36,0.805536,1.0,10232.58
2008564,SUCURSAL VALLADOLID,DAB04852025,2025.0,36,0.562863,1.0,15775.79
2009191,SUCURSAL VALLADOLID,DAB04926025,2025.0,36,0.680263,1.0,19112.68
2009305,SUCURSAL VALLADOLID,DAB04937025,2025.0,36,1.694332,1.0,11527.63
2009419,SUCURSAL VALLADOLID,DAB04957025,2025.0,36,3.925509,7.0,17816.04
2009761,SUCURSAL VALLADOLID,DAB04982025,2025.0,36,3.432976,5.0,24978.02
2010103,SUCURSAL VALLADOLID,DAB08010025,2025.0,36,2.137774,1.0,39754.24
2010559,SUCURSAL VALLADOLID,DAB08031025,2025.0,36,0.621941,1.0,17955.23
2010844,SUCURSAL VALLADOLID,DAB08051025,2025.0,36,0.333046,1.0,26959.71
2010958,SUCURSAL VALLADOLID,DAB08055025,2025.0,36,0.812535,1.0,73666.16
2011015,SUCURSAL VALLADOLID,DAB08056025,2025.0,36,3.38731,3.0,26842.03
2011813,SUCURSAL VALLADOLID,DAB08093025,2025.0,36,1.31357,2.507539,68944.74
2011984,SUCURSAL VALLADOLID,DAB08108025,2025.0,36,1.458551,3.0,20187.1
2012896,SUCURSAL VALLADOLID,DAB08144025,2025.0,36,0.0,0.0,46213.99
2013523,SUCURSAL VALLADOLID,DAB08168025,2025.0,36,8.075031,3.0,18729.84
2013922,SUCURSAL VALLADOLID,DAB08184025,2025.0,36,2.848963,3.0,40663.48
2014150,SUCURSAL VALLADOLID,DAB08191025,2025.0,36,0.821851,1.0,32226.55
2014891,SUCURSAL VALLADOLID,DAB08222025,2025.0,36,0.51313,0.285072,27932.8
2015290,SUCURSAL VALLADOLID,DAB08250025,2025.0,36,2.41414,1.0,35511.6
2016487,SUCURSAL VALLADOLID,DAB09027025,2025.0,36,0.526946,1.0,21904.61
2016601,SUCURSAL VALLADOLID,DAB09031025,2025.0,36,0.613126,1.0,10397.8
2016715,SUCURSAL VALLADOLID,DAB09056025,2025.0,36,1.716674,3.0,16379.87
2017627,SUCURSAL VALLADOLID,DAB09144025,2025.0,36,0.0,0.0,21988.1
2020192,SUCURSAL VALLADOLID,DAB12768025,2025.0,36,1.030408,2.0,74407.38
2020306,SUCURSAL VALLADOLID,DAB12852025,2025.0,36,0.612724,1.0,23425.45
2020591,SUCURSAL VALLADOLID,DAB12982025,2025.0,36,0.28779,1.0,71466.45
2020990,SUCURSAL VALLADOLID,DAB14772025,2025.0,36,0.956338,1.0,9112.4
2021104,SUCURSAL VALLADOLID,DAB14852025,2025.0,36,0.001892,0.001051,20475.91
2026234,SUCURSAL VALLADOLID,DAC00087020,2025.0,36,0.661374,1.0,11719.48
2027659,SUCURSAL VALLADOLID,DAC00124025,2025.0,36,0.323332,1.068518,32812.6
2029141,SUCURSAL VALLADOLID,DAC00175139,2025.0,36,0.54,0.3,7000.0
2030395,SUCURSAL VALLADOLID,DAC00213020,2025.0,36,0.221484,1.0,14213.37
2030623,SUCURSAL VALLADOLID,DAC00233139,2025.0,36,2.598552,12.0,23000.0
2035867,SUCURSAL VALLADOLID,DAE01026189,2025.0,36,0.160261,0.0,4486.19
2040541,SUCURSAL VALLADOLID,DAE01122189,2025.0,36,0.0,0.0,6473.08
2043334,SUCURSAL VALLADOLID,DAE02286025,2025.0,36,0.00166,0.000922,102135.55
2044474,SUCURSAL VALLADOLID,DAE02509025,2025.0,36,0.200223,1.000124,66021.14
2047267,SUCURSAL VALLADOLID,DAE04047025,2025.0,36,0.402684,2.0,47866.34
2047894,SUCURSAL VALLADOLID,DAE04109025,2025.0,36,0.203416,1.0,22401.15
2048920,SUCURSAL VALLADOLID,DAE04189025,2025.0,36,0.762118,1.0,18474.11
2049604,SUCURSAL VALLADOLID,DAE04265025,2025.0,36,0.913385,3.0,23151.4
2049946,SUCURSAL VALLADOLID,DAE04286025,2025.0,36,0.0,0.0,34536.24
2051599,SUCURSAL VALLADOLID,DAE04524025,2025.0,36,0.85094,1.0,19428.64
2065735,SUCURSAL VALLADOLID,DAE08142025,2025.0,36,0.07369,0.040939,36760.07
2065906,SUCURSAL VALLADOLID,DAE08260189,2025.0,36,0.675998,3.0,44804.0
2066647,SUCURSAL VALLADOLID,DAE09142025,2025.0,36,0.073894,0.041052,10031.0
2072689,SUCURSAL VALLADOLID,DAR02005025,2025.0,36,0.47106,1.0,29483.95
2072974,SUCURSAL VALLADOLID,DAR02017025,2025.0,36,0.231398,1.0,21859.54
2073487,SUCURSAL VALLADOLID,DAR02047025,2025.0,36,0.602684,3.0,30410.6
2074285,SUCURSAL VALLADOLID,DAR02123025,2025.0,36,0.278772,1.0,55622.79
2075083,SUCURSAL VALLADOLID,DAR02189025,2025.0,36,0.614142,2.0,30728.79
2075710,SUCURSAL VALLADOLID,DAR02265025,2025.0,36,2.185107,3.0,42286.93
2076394,SUCURSAL VALLADOLID,DAR02346025,2025.0,36,0.203214,1.0,46553.84
2076736,SUCURSAL VALLADOLID,DAR02427025,2025.0,36,0.626654,2.125919,94191.08
2076850,SUCURSAL VALLADOLID,DAR02450025,2025.0,36,1.828144,2.0,57714.77
2077078,SUCURSAL VALLADOLID,DAR02523025,2025.0,36,1.072594,3.0,69096.74
2078218,SUCURSAL VALLADOLID,DAR02708025,2025.0,36,1.725563,2.0,37002.06
2078560,SUCURSAL VALLADOLID,DAR02804025,2025.0,36,0.720875,1.0,37194.96
2079529,SUCURSAL VALLADOLID,DAR02996025,2025.0,36,0.0,0.0,72482.36
2082094,SUCURSAL VALLADOLID,DAR08012025,2025.0,36,0.403281,1.0,35798.31
2082436,SUCURSAL VALLADOLID,DAR08040025,2025.0,36,0.0,0.0,33922.84
2084716,SUCURSAL VALLADOLID,DAR14736189,2025.0,36,0.0,0.0,8505.0
2090644,SUCURSAL VALLADOLID,DCE00165145,2025.0,36,0.389707,1.0,3991.85
2091271,SUCURSAL VALLADOLID,DCE00390137,2025.0,36,1.473873,4.0,31858.76
2091328,SUCURSAL VALLADOLID,DCE00390189,2025.0,36,0.650037,0.0,8149.85
2091955,SUCURSAL VALLADOLID,DCE00435189,2025.0,36,0.0,0.0,1.0
2097427,SUCURSAL VALLADOLID,DCE00609189,2025.0,36,0.072427,0.0,9143.13
2098054,SUCURSAL VALLADOLID,DCE00633189,2025.0,36,0.0,0.0,17699.09
